t,x,y,yaw
1785861085.224564,0.450385,-1.290718,-2.545332
1785861085.308656,0.432676,-1.302359,-2.582544
1785861085.424705,0.406402,-1.318016,-2.633781
1785861085.524452,0.383625,-1.330327,-2.671414
1785861085.624541,0.360968,-1.341550,-2.703914
1785861085.724989,0.337980,-1.352063,-2.732839
1785861085.825105,0.315259,-1.361766,-2.755407
1785861085.904454,0.297175,-1.368982,-2.774198
1785861086.024442,0.269007,-1.379361,-2.806917
1785861086.124931,0.244973,-1.387227,-2.842349
1785861086.224608,0.221240,-1.394061,-2.880442
1785861086.324975,0.196762,-1.400136,-2.921727
1785861086.424375,0.172268,-1.405225,-2.960538
1785861086.524622,0.147852,-1.409358,-2.996894
1785861086.624477,0.123302,-1.412761,-3.025801
1785861086.704412,0.103691,-1.414945,-3.046250
1785861086.824838,0.073925,-1.417636,-3.069603
1785861086.925994,0.048888,-1.419384,-3.084282
1785861087.025727,0.023913,-1.420787,-3.095555
1785861087.104492,0.003753,-1.421732,-3.101840
1785861087.144350,-0.006475,-1.422159,-3.104521
1785861087.224447,-0.026845,-1.422970,-3.106476
1785861087.325659,-0.053088,-1.423971,-3.106584
1785861087.424449,-0.078353,-1.424999,-3.100818
1785861087.525451,-0.103765,-1.426190,-3.091802
1785861087.624908,-0.129166,-1.427574,-3.083248
1785861087.704804,-0.150153,-1.428860,-3.076357
1785861087.744307,-0.160639,-1.429562,-3.072716
1785861087.824760,-0.181609,-1.431073,-3.064957
1785861087.925504,-0.192038,-1.416425,-3.056242
1785861088.024526,-0.212368,-1.413063,-3.040237
1785861088.124492,-0.237726,-1.416021,-3.015390
1785861088.224428,-0.263452,-1.419654,-2.987656
1785861088.324495,-0.278890,-1.418430,-2.961070
1785861088.424617,-0.300175,-1.421473,-2.926640
1785861088.525378,-0.324312,-1.427075,-2.892539
1785861088.624423,-0.348140,-1.433518,-2.857099
1785861088.724523,-0.372530,-1.441056,-2.820455
1785861088.824488,-0.396871,-1.449558,-2.783435
1785861088.924509,-0.421312,-1.459124,-2.746498
1785861089.024556,-0.445416,-1.469538,-2.711994
1785861089.124515,-0.468007,-1.480353,-2.674452
1785861089.205120,-0.486624,-1.489923,-2.646829
1785861089.244416,-0.495874,-1.494901,-2.634057
1785861089.326278,-0.514329,-1.505381,-2.608190
1785861089.424459,-0.535260,-1.517996,-2.580425
1785861089.505506,-0.551941,-1.528657,-2.557937
1785861089.624775,-0.575950,-1.544959,-2.525281
1785861089.724656,-0.595822,-1.559414,-2.495185
1785861089.824655,-0.615797,-1.574778,-2.467221
1785861089.925057,-0.635794,-1.591083,-2.440456
1785861090.024833,-0.654994,-1.607631,-2.414933
1785861090.125116,-0.674312,-1.625075,-2.390337
1785861090.224689,-0.693245,-1.643005,-2.368778
1785861090.324767,-0.711701,-1.660916,-2.358963
1785861090.424932,-0.729715,-1.678593,-2.357491
1785861090.524588,-0.747460,-1.696217,-2.357342
1785861090.624836,-0.765448,-1.714091,-2.358740
1785861090.724854,-0.783474,-1.731974,-2.360018
1785861090.824436,-0.801880,-1.750277,-2.359552
1785861090.924496,-0.820431,-1.768688,-2.360082
1785861091.025295,-0.838540,-1.786597,-2.362225
1785861091.104388,-0.852832,-1.800495,-2.369944
1785861091.144360,-0.860157,-1.807565,-2.374026
1785861091.225344,-0.875086,-1.821737,-2.385593
1785861091.324496,-0.893523,-1.838729,-2.403739
1785861091.424766,-0.917584,-1.873383,-2.410945
1785861091.444394,-0.923101,-1.882672,-2.411192
1785861091.524506,-0.938611,-1.896363,-2.427758
1785861091.625779,-0.958132,-1.912851,-2.452663
1785861091.724508,-0.977412,-1.928263,-2.480797
1785861091.804399,-0.993512,-1.940534,-2.503467
1785861091.847281,-1.002207,-1.946876,-2.517645
1785861091.925299,-1.018085,-1.958045,-2.542837
1785861092.024455,-1.038023,-1.971307,-2.573115
1785861092.106132,-1.055069,-1.982038,-2.596574
1785861092.224655,-1.064475,-1.980587,-2.627507
1785861092.325381,-1.086508,-1.992738,-2.654894
