t,x,y,yaw
1785343113.283486,-1.749005,4.351685,0.799450
1785343113.383500,-1.749003,4.351706,0.749915
1785343113.523463,-1.749022,4.351714,0.682050
1785343113.623497,-1.749079,4.351677,0.640126
1785343113.763407,-1.749070,4.351714,0.584220
1785343113.863659,-1.749096,4.351701,0.545513
1785343113.983439,-1.749073,4.351726,0.508071
1785343114.083841,-1.749074,4.351731,0.480132
1785343114.223440,-1.749070,4.351743,0.439593
1785343114.363514,-1.749094,4.351738,0.403228
1785343114.483981,-1.749097,4.351740,0.380235
1785343114.623730,-1.749131,4.351730,0.355328
1785343114.763302,-1.749150,4.351736,0.330113
1785343114.863329,-1.749174,4.351725,0.315778
1785343114.983460,-1.749200,4.351716,0.297891
1785343115.083503,-1.749203,4.351717,0.284766
1785343115.186179,-1.749215,4.351717,0.268590
1785343115.323535,-1.749352,4.351680,0.244313
1785343115.424487,-1.749318,4.351693,0.227292
1785343115.563386,-1.749298,4.351698,0.210273
1785343115.663436,-1.749429,4.351667,0.206543
1785343115.783414,-1.749542,4.351646,0.203326
1785343115.883436,-1.749508,4.351654,0.201861
1785343115.983523,-1.749289,4.351703,0.197965
1785343116.123778,-1.749572,4.351641,0.190988
1785343116.263369,-1.749328,4.351689,0.180479
1785343116.363377,-1.749472,4.351664,0.167603
1785343116.463419,-1.749438,4.351668,0.154941
1785343116.563449,-1.749418,4.351675,0.147383
1785343116.664862,-1.749354,4.351680,0.142350
1785343116.783614,-1.749522,4.351658,0.138479
1785343116.885056,-1.749495,4.351663,0.137007
1785343117.024130,-1.749339,4.351684,0.130022
1785343117.163333,-1.749498,4.351665,0.116745
1785343117.263379,-1.749519,4.351661,0.107758
1785343117.363386,-1.749587,4.351650,0.099184
1785343117.483468,-1.749664,4.351645,0.096964
1785343117.623738,-1.749641,4.351648,0.098620
1785343117.763333,-1.749508,4.351661,0.096368
1785343117.883508,-1.749800,4.351632,0.088542
1785343117.983551,-1.749683,4.351645,0.082787
1785343118.123638,-1.749743,4.351639,0.071993
1785343118.223723,-1.749851,4.351629,0.064667
1785343118.323979,-1.749890,4.351628,0.066055
1785343118.463396,-1.749903,4.351627,0.065414
1785343118.563524,-1.749885,4.351628,0.059511
1785343118.685572,-1.749886,4.351629,0.047387
1785343118.827662,-1.749960,4.351625,0.038672
1785343118.963195,-1.749956,4.351625,0.034172
1785343119.063308,-1.749956,4.351625,0.034172
1785343119.163351,-1.749956,4.351625,0.034181
1785343119.284168,-1.749956,4.351625,0.034182
1785343119.423745,-1.749968,4.351624,0.034187
1785343119.523759,-1.749968,4.351624,0.034190
1785343119.623978,-1.749968,4.351624,0.034190
1785343119.743508,-1.749968,4.351624,0.034190
1785343119.863339,-1.749974,4.351624,0.034193
1785343119.983529,-1.749952,4.351625,0.034326
1785343120.084009,-1.750061,4.351621,0.044726
1785343120.224649,-1.750113,4.351616,0.097823
1785343120.363340,-1.750165,4.351609,0.170377
1785343120.463444,-1.750130,4.351615,0.225251
1785343120.584340,-1.750000,4.351647,0.286729
1785343120.723985,-1.749992,4.351652,0.355081
1785343120.863424,-1.749955,4.351666,0.426731
1785343120.963490,-1.749902,4.351691,0.479168
1785343121.083192,-1.749918,4.351683,0.540376
1785343121.183582,-1.749965,4.351654,0.593863
1785343121.284329,-1.749923,4.351679,0.640488
1785343121.384515,-1.749917,4.351687,0.660622
1785343121.524042,-1.749949,4.351662,0.655075
1785343121.663455,-1.749949,4.351662,0.655075
1785343121.763904,-1.749949,4.351662,0.655070
1785343121.883456,-1.749949,4.351662,0.655070
1785343121.983491,-1.749949,4.351662,0.655070
1785343122.123482,-1.749949,4.351662,0.655070
1785343122.223636,-1.749949,4.351662,0.655070
1785343122.323837,-1.749949,4.351662,0.655070
1785343122.423888,-1.749949,4.351662,0.655070
1785343122.563578,-1.749949,4.351662,0.655070
1785343122.683469,-1.749949,4.351662,0.655070
1785343122.783589,-1.749949,4.351662,0.655070
1785343122.923542,-1.749949,4.351662,0.655070
1785343123.063255,-1.749949,4.351662,0.655070
1785343123.163301,-1.749949,4.351662,0.655070
1785343123.263811,-1.749949,4.351662,0.655070
1785343123.383826,-1.749949,4.351662,0.655070
1785343123.524696,-1.749949,4.351662,0.655070
1785343123.663400,-1.749949,4.351662,0.655070
1785343123.783451,-1.749949,4.351662,0.655070
1785343123.883617,-1.749949,4.351662,0.655070
1785343124.024754,-1.749949,4.351662,0.655070
1785343124.163507,-1.749949,4.351662,0.655070
1785343124.283485,-1.749949,4.351662,0.655070
1785343124.423482,-1.749949,4.351662,0.655070
1785343124.523505,-1.749949,4.351662,0.655070
1785343124.625464,-1.749949,4.351662,0.655070
1785343124.763413,-1.749949,4.351662,0.655070
1785343124.884296,-1.749949,4.351662,0.655070
1785343125.023754,-1.749949,4.351662,0.655070
1785343125.123980,-1.749949,4.351662,0.655070
1785343125.224366,-1.749949,4.351662,0.655070
1785343125.363397,-1.749841,4.351744,0.655079
1785343125.463401,-1.748180,4.353016,0.651749
1785343125.563416,-1.743749,4.356311,0.626384
1785343125.663478,-1.734273,4.362671,0.557747
1785343125.763341,-1.720622,4.370196,0.453809
1785343125.824027,-1.711484,4.374319,0.387391
1785343125.924074,-1.695987,4.379833,0.281854
1785343126.023512,-1.681634,4.383307,0.182266
1785343126.123873,-1.668804,4.385094,0.083958
1785343126.227318,-1.655464,4.385733,-0.013927
1785343126.324138,-1.640855,4.384946,-0.114384
1785343126.383539,-1.630313,4.383566,-0.179804
1785343126.463565,-1.614198,4.380099,-0.272100
1785343126.524192,-1.601278,4.376166,-0.342008
1785343126.583483,-1.588706,4.371436,-0.405536
1785343126.663293,-1.572378,4.363830,-0.487217
1785343126.723765,-1.559825,4.356937,-0.546672
1785343126.783355,-1.547303,4.349037,-0.605309
